"TP_PRESENCA_CN";"TP_PRESENCA_CH";"TP_PRESENCA_LC";"TP_PRESENCA_MT";"NU_NOTA_CN";"NU_NOTA_CH";"NU_NOTA_LC";"NU_NOTA_MT";"TP_STATUS_REDACAO";"NU_NOTA_REDACAO";"CO_MUNICIPIO_RESIDENCIA";"NO_MUNICIPIO_RESIDENCIA";"SG_UF_RESIDENCIA";"TP_DEPENDENCIA_ADM_ESC";"TP_LOCALIZACAO_ESC";"NU_IDADE";"TP_SEXO";"TP_ST_CONCLUSAO";"TP_ESCOLA";"TP_COR_RACA";"IN_BAIXA_VISAO";"IN_CEGUEIRA";"IN_SURDEZ";"IN_DEFICIENCIA_AUDITIVA";"IN_SURDO_CEGUEIRA";"IN_DEFICIENCIA_FISICA";"IN_DEFICIENCIA_MENTAL";"IN_DEFICIT_ATENCAO";"IN_DISLEXIA";"IN_AUTISMO";"Q001";"Q002";"Q006";"Q024";"Q010";"Q025";"Q027"
1;1;1;1;573,4;620,6;554,4;666,7;1;540;3119401;"Coronel Fabriciano";"MG";"";"";21;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"C";"C";"B";"B";"B";"A"
1;1;1;1;583,1;625,3;532,2;552,5;1;760;3304557;"Rio de Janeiro";"RJ";"4";"1";17;"F";2;4;1;0;0;0;0;0;0;0;1;0;0;"F";"F";"J";"B";"B";"B";"D"
1;1;1;1;468,1;610,7;542,4;553,2;1;600;3504008;"Assis";"SP";"";"";35;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"E";"D";"B";"A";"B";"A"
1;1;1;1;454,6;563,2;522,6;418,6;1;540;1502103;"Camet<e1>";"PA";"";"";22;"F";3;1;3;0;1;0;0;0;0;0;0;0;0;"G";"F";"C";"A";"A";"B";"A"
1;1;1;1;378,7;480,5;453,2;484,1;1;600;1500800;"Ananindeua";"PA";"";"";22;"M";1;1;3;0;0;0;1;0;0;0;0;0;0;"E";"D";"D";"A";"B";"A";"A"
1;1;1;1;509,2;648,4;577,9;560;1;540;5002704;"Campo Grande";"MS";"";"";32;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"C";"E";"B";"A";"B";"A"
1;1;1;1;497,8;473;334;477,9;1;320;3306107;"Valen<e7>a";"RJ";"";"";22;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"H";"H";"C";"A";"A";"A";"A"
1;1;1;1;512,3;533,9;462,3;425,6;1;580;1501402;"Bel<e9>m";"PA";"";"";45;"M";1;1;1;0;1;0;0;0;0;0;0;0;0;"H";"H";"B";"B";"A";"B";"A"
1;1;1;1;563,8;601,6;501,1;440,6;1;320;4115200;"Maring<e1>";"PR";"";"";49;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"D";"B";"G";"B";"A";"B";"A"
1;1;1;1;436,9;560,9;385,1;401,3;1;360;3303708;"Para<ed>ba do Sul";"RJ";"2";"1";20;"F";2;2;1;0;0;0;0;0;0;1;0;0;0;"H";"H";"C";"B";"A";"B";"A"
1;1;1;1;437,3;578,8;498,1;524,2;1;360;4309209;"Gravata<ed>";"RS";"";"";23;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"B";"G";"C";"B";"B";"D"
1;1;1;1;449,6;450,8;466,1;510,7;1;280;3108255;"Bonito de Minas";"MG";"2";"1";59;"F";2;2;3;1;0;0;0;0;0;0;0;0;0;"H";"A";"C";"A";"A";"A";"A"
1;1;1;1;439;592,9;467;490,4;1;320;3105608;"Barbacena";"MG";"2";"1";19;"M";2;2;1;0;0;0;1;0;0;0;0;0;0;"E";"E";"C";"B";"A";"B";"A"
1;1;1;1;564,9;638,9;598,1;746,8;1;600;3304557;"Rio de Janeiro";"RJ";"";"";20;"M";1;1;3;0;0;0;0;0;0;0;1;0;0;"E";"F";"O";"B";"C";"B";"B"
1;1;1;1;565,9;657,6;575,9;611,5;1;800;2108900;"Po<e7><e3>o de Pedras";"MA";"";"";23;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"H";"F";"J";"C";"A";"B";"A"
1;1;1;1;583;691,4;602,9;545,2;1;800;2703205;"Igreja Nova";"AL";"";"";24;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"E";"B";"F";"C";"A";"B";"A"
1;1;1;1;532,2;619,7;536,5;721,7;1;800;3543402;"Ribeir<e3>o Preto";"SP";"4";"1";17;"M";2;4;1;0;0;0;0;0;0;0;1;0;1;"E";"E";"H";"C";"B";"B";"D"
1;1;1;1;470,6;533,6;430,8;567,5;1;380;4106902;"Curitiba";"PR";"";"";18;"M";1;1;3;0;0;1;0;0;0;0;0;0;0;"G";"E";"C";"B";"A";"A";"A"
1;1;1;1;547,9;606,4;523,3;651,1;1;340;3106200;"Belo Horizonte";"MG";"";"";34;"M";2;1;1;0;0;0;0;0;1;0;0;0;0;"H";"B";"F";"B";"A";"B";"A"
1;1;1;1;473,2;624,1;552,1;479,7;1;520;3304557;"Rio de Janeiro";"RJ";"";"";32;"M";1;1;4;0;0;0;0;0;1;0;0;0;0;"E";"E";"E";"C";"B";"B";"A"
1;1;1;1;470;557,9;434,6;550,2;1;360;2304400;"Fortaleza";"CE";"4";"1";19;"M";2;4;1;0;0;0;0;0;0;0;0;0;1;"B";"F";"D";"B";"B";"B";"D"
1;1;1;1;526,6;630,9;509;671,9;1;760;2111300;"S<e3>o Lu<ed>s";"MA";"";"";22;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"C";"B";"C";"B";"D"
1;1;1;1;629,5;694,3;607,9;553,2;1;460;1400100;"Boa Vista";"RR";"2";"1";18;"M";2;2;3;0;0;0;0;0;0;0;0;1;0;"B";"D";"B";"A";"A";"A";"A"
1;1;1;1;521;563,5;578,6;519,7;1;520;3148004;"Patos de Minas";"MG";"";"";21;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"C";"H";"B";"B";"B";"A"
1;1;1;1;486,5;654,8;499,8;487,2;1;340;2504009;"Campina Grande";"PB";"";"";43;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"B";"B";"B";"A"
1;1;1;1;447,2;583,7;509,5;543,8;1;520;4320206;"Seberi";"RS";"";"";27;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"C";"F";"E";"C";"C";"B";"A"
1;1;1;1;474,3;626,4;556,7;567,4;1;460;3541406;"Presidente Prudente";"SP";"";"";32;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"E";"C";"B";"A";"B";"A"
1;1;1;1;380,4;575,1;503,7;463,2;1;480;3538709;"Piracicaba";"SP";"";"";19;"M";1;1;3;0;0;0;1;0;0;0;0;0;0;"B";"B";"H";"B";"A";"B";"A"
1;1;1;1;419,1;526,3;446,3;471,9;1;500;2902104;"Araci";"BA";"2";"1";19;"F";2;2;2;1;0;0;0;0;0;0;0;0;0;"B";"A";"B";"A";"A";"B";"A"
1;1;1;1;576,3;657;638;701,6;1;760;3106200;"Belo Horizonte";"MG";"";"";17;"F";3;1;1;1;0;0;0;0;0;0;0;0;0;"E";"F";"D";"A";"C";"B";"D"
1;1;1;1;465,9;615,6;574,5;437,5;1;580;2611606;"Recife";"PE";"";"";27;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"E";"D";"B";"A";"B";"B"
1;1;1;1;568,2;671,9;613,7;509;1;640;2933307;"Vit<f3>ria da Conquista";"BA";"";"";28;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"H";"E";"E";"C";"A";"B";"B"
1;1;1;1;560,2;643,1;590,4;644,2;1;760;4314902;"Porto Alegre";"RS";"";"";19;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"F";"F";"P";"E";"C";"B";"D"
1;1;1;1;444,7;556,6;503,4;405,8;1;360;1508100;"Tucuru<ed>";"PA";"2";"1";17;"M";2;2;3;0;0;0;0;0;1;0;0;0;0;"D";"D";"C";"A";"A";"A";"A"
1;1;1;1;466,2;507,4;448;416,3;1;440;1200104;"Brasil<e9>ia";"AC";"";"";17;"M";3;1;1;1;0;0;0;0;0;0;0;0;0;"A";"D";"B";"C";"B";"B";"A"
1;1;1;1;420,5;491,8;397,8;397,3;1;280;2611101;"Petrolina";"PE";"2";"1";22;"M";2;2;3;0;0;0;0;0;0;1;0;0;0;"B";"G";"C";"B";"A";"B";"A"
1;1;1;1;485,1;608,6;463,7;443,2;1;360;2113009;"Vitorino Freire";"MA";"";"";17;"F";3;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"A";"A";"A"
1;1;1;1;616,5;475,8;564,6;472,4;1;740;3143302;"Montes Claros";"MG";"";"";21;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"N";"B";"C";"B";"D"
1;1;1;1;413,6;555,4;354,1;373;1;420;4305207;"Cerro Largo";"RS";"2";"1";23;"F";2;2;1;0;0;0;1;0;0;0;0;0;0;"E";"F";"F";"B";"A";"B";"A"
1;1;1;1;456,7;601,1;485,9;459,5;1;300;4207502;"Indaial";"SC";"";"";17;"F";3;1;1;0;0;0;0;0;0;0;1;0;0;"E";"G";"M";"E";"C";"B";"B"
1;1;1;1;426,9;425,1;486,1;449,2;1;340;1200401;"Rio Branco";"AC";"2";"1";22;"M";2;2;3;0;0;0;0;0;0;1;0;0;0;"H";"E";"B";"B";"A";"A";"A"
1;1;1;1;514;659,3;527,1;477,1;1;560;3554102;"Taubat<e9>";"SP";"";"";62;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"C";"D";"B";"A";"B";"B"
1;1;1;1;514,8;597;565,7;444,4;1;400;3170206;"Uberl<e2>ndia";"MG";"";"";21;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"H";"E";"D";"A";"A";"B";"A"
1;1;1;1;429;503,4;442,5;397;1;360;3554805;"Trememb<e9>";"SP";"4";"1";19;"F";2;4;1;0;0;0;0;0;0;0;0;1;0;"F";"H";"I";"E";"B";"B";"D"
1;1;1;1;477;667,2;612,6;523,3;1;560;2107506;"Pa<e7>o do Lumiar";"MA";"";"";20;"M";4;1;0;1;0;0;0;0;0;0;0;0;0;"G";"G";"H";"A";"A";"B";"D"
1;1;1;1;699,1;713,7;632,2;842;1;840;2211001;"Teresina";"PI";"";"";21;"M";1;1;3;0;0;0;0;0;0;0;1;0;0;"F";"G";"G";"C";"B";"B";"D"
1;1;1;1;377,7;570,9;432,6;519,5;1;340;1711902;"Lagoa da Confus<e3>o";"TO";"";"";22;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"E";"B";"B";"B";"A"
1;1;1;1;634,3;693,3;650,8;765,7;1;780;4314902;"Porto Alegre";"RS";"";"";30;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"E";"D";"G";"B";"C";"B";"A"
1;1;1;1;422,7;475,3;469,2;464,8;1;600;3162500;"S<e3>o Jo<e3>o del Rei";"MG";"";"";18;"M";2;1;1;1;0;0;0;0;0;0;1;1;0;"E";"F";"J";"B";"C";"B";"A"
1;1;1;1;427,4;465,6;496,2;553,6;1;360;2906006;"Campo Formoso";"BA";"2";"1";22;"F";2;2;2;0;1;0;0;0;0;0;0;0;0;"B";"B";"C";"A";"A";"B";"A"
1;1;1;1;427,8;512,5;424;367;1;240;5108402;"V<e1>rzea Grande";"MT";"";"";32;"F";1;1;1;0;0;1;0;0;0;0;0;0;0;"C";"E";"C";"B";"A";"B";"A"
1;1;1;1;478,4;424,1;506,5;435,6;1;260;1100106;"Guajar<e1>-Mirim";"RO";"2";"1";21;"F";2;2;1;1;0;0;0;0;0;1;0;0;0;"B";"B";"B";"B";"B";"A";"A"
1;1;1;1;388,3;521,7;361,6;423,4;1;320;4110003;"Iguara<e7>u";"PR";"";"";18;"M";2;1;1;0;0;0;0;0;1;0;0;0;0;"D";"D";"C";"B";"B";"B";"A"
1;1;1;1;442,8;448,1;496,6;477;1;280;1100122;"Ji-Paran<e1>";"RO";"";"";19;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"C";"B";"A";"A";"A";"A"
1;1;1;1;700,1;719,9;633,9;745,2;1;920;2408102;"Natal";"RN";"";"";26;"M";1;1;3;0;0;0;0;0;0;0;1;0;0;"B";"E";"C";"B";"B";"B";"D"
1;1;1;1;528,9;541,8;544,8;477,5;1;360;3555406;"Ubatuba";"SP";"";"";18;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"F";"E";"I";"B";"C";"B";"A"
1;1;1;1;548,2;422,5;395,3;449,2;1;340;1200401;"Rio Branco";"AC";"2";"1";20;"F";2;2;1;0;0;0;0;0;0;1;0;0;0;"D";"B";"B";"B";"A";"A";"A"
1;1;1;1;520,4;497,5;511,3;596,7;1;640;3550605;"S<e3>o Roque";"SP";"";"";18;"M";1;1;1;0;0;0;0;0;0;0;0;0;1;"F";"F";"E";"B";"B";"B";"D"
1;1;1;1;412,7;530;535,1;502,6;1;360;3505708;"Barueri";"SP";"";"";19;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"D";"E";"H";"A";"B";"B";"B"
1;1;1;1;502,4;520,8;475,3;480,5;1;260;5108402;"V<e1>rzea Grande";"MT";"";"";31;"F";1;1;3;0;0;1;0;0;0;0;0;0;0;"E";"E";"C";"B";"A";"B";"A"
1;1;1;1;515,2;473;496,7;376,4;1;440;1501402;"Bel<e9>m";"PA";"";"";29;"F";1;1;3;0;0;0;0;0;0;0;0;1;0;"E";"E";"E";"B";"B";"B";"A"
1;1;1;1;529;630,5;605;684,6;1;740;3304557;"Rio de Janeiro";"RJ";"";"";21;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"E";"F";"G";"B";"B";"B";"D"
1;1;1;1;602,5;669,7;657,1;695,9;1;860;3132404;"Itajub<e1>";"MG";"";"";18;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"E";"F";"B";"A";"A";"A";"D"
1;1;1;1;421,1;467,8;407,8;381,6;1;280;5208707;"Goi<e2>nia";"GO";"";"";19;"F";1;1;0;0;0;0;0;0;0;1;0;0;0;"C";"E";"B";"A";"A";"A";"A"
1;1;1;1;420,8;533,3;472,2;499,8;1;520;3514106;"Dois C<f3>rregos";"SP";"";"";16;"M";3;1;3;0;0;0;0;0;0;0;0;1;0;"D";"E";"G";"A";"B";"B";"B"
1;1;1;1;460,9;542,3;403,8;531,6;1;340;4315602;"Rio Grande";"RS";"";"";17;"M";2;1;1;0;0;0;0;0;0;0;1;1;0;"E";"G";"C";"B";"B";"B";"B"
1;1;1;1;540,6;650,6;572,7;495,5;1;600;3548708;"S<e3>o Bernardo do Campo";"SP";"";"";19;"M";1;1;1;0;0;0;0;0;0;0;0;1;0;"B";"F";"C";"B";"B";"B";"C"
1;1;1;1;383,3;480,8;436,8;373,8;1;320;5221403;"Trindade";"GO";"";"";16;"F";3;1;1;0;0;0;0;0;0;0;1;0;0;"D";"D";"B";"A";"A";"B";"B"
1;1;1;1;520,3;555,1;519,1;507,6;1;360;2408102;"Natal";"RN";"";"";19;"M";1;1;3;1;0;0;0;0;0;0;1;0;0;"G";"G";"J";"C";"B";"B";"D"
1;1;1;1;523;638,4;614,5;478,4;1;600;3550308;"S<e3>o Paulo";"SP";"";"";38;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"A";"A";"A"
1;1;1;1;671,2;651,8;609,2;739,3;1;660;3106200;"Belo Horizonte";"MG";"";"";20;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"F";"F";"K";"B";"B";"B";"D"
1;1;1;1;373,8;475,8;491,7;455,1;1;300;2611804;"Ribeir<e3>o";"PE";"2";"1";23;"F";2;2;3;0;0;0;0;0;0;1;0;0;0;"E";"E";"C";"B";"A";"B";"A"
1;1;1;1;516,8;636,2;621,4;706,9;1;620;2304400;"Fortaleza";"CE";"";"";50;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"G";"B";"A";"B";"A"
1;1;1;1;415,6;477,8;410,9;577;1;300;1500800;"Ananindeua";"PA";"";"";45;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"A";"A";"A";"A";"A"
1;1;1;1;387,3;406,7;388,7;457,5;1;280;5212501;"Luzi<e2>nia";"GO";"";"";21;"F";4;1;1;0;0;0;0;0;0;1;0;0;0;"H";"E";"D";"B";"A";"B";"A"
1;1;1;1;395,5;539;475,7;423,8;1;260;2304400;"Fortaleza";"CE";"";"";48;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"B";"A";"B";"A"
1;1;1;1;472,7;413,5;487,2;424,6;1;300;3122900;"Dona Eus<e9>bia";"MG";"";"";21;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"H";"H";"F";"B";"B";"B";"A"
1;1;1;1;475;494,6;533,1;569,6;1;640;1200401;"Rio Branco";"AC";"4";"1";17;"F";2;4;1;0;0;0;0;0;0;0;1;0;0;"E";"E";"I";"B";"B";"B";"D"
1;1;1;1;468,1;455,8;490,6;443,2;1;400;3202405;"Guarapari";"ES";"";"";22;"M";4;1;3;0;0;0;0;0;1;0;0;0;0;"D";"C";"D";"A";"A";"A";"A"
1;1;1;1;436,1;658,7;633;667,1;1;700;3304557;"Rio de Janeiro";"RJ";"";"";44;"M";1;1;2;0;0;0;1;0;0;0;0;0;0;"D";"E";"C";"D";"A";"B";"A"
1;1;1;1;642,5;646,1;415,4;700;1;700;2603504;"Camocim de S<e3>o F<e9>lix";"PE";"";"";19;"M";1;1;3;0;0;0;1;0;0;0;0;0;0;"F";"F";"C";"B";"A";"B";"A"
1;1;1;1;508,5;581,4;581,1;491,7;1;560;3301876;"Iguaba Grande";"RJ";"";"";26;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"C";"B";"D";"B";"B";"B";"A"
1;1;1;1;409,5;480,6;487;463,2;1;340;1600303;"Macap<e1>";"AP";"2";"1";21;"F";2;2;1;0;0;0;0;0;1;0;0;0;0;"D";"B";"B";"A";"A";"A";"A"
1;1;1;1;430,1;613,6;525,2;451,6;1;480;2307650;"Maracana<fa>";"CE";"";"";28;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"H";"H";"B";"A";"A";"B";"A"
1;1;1;1;680,4;778,4;641,6;817,5;1;600;5300108;"Bras<ed>lia";"DF";"";"";34;"M";1;1;3;0;0;0;0;0;0;0;1;0;0;"H";"F";"J";"C";"C";"B";"D"
1;1;1;1;399,2;554,8;524,8;533,8;1;480;4314902;"Porto Alegre";"RS";"";"";19;"M";2;1;3;0;0;0;0;0;1;0;1;0;0;"H";"H";"A";"E";"B";"B";"A"
1;1;1;1;498,1;611,5;560,5;392,8;1;760;5108402;"V<e1>rzea Grande";"MT";"";"";27;"M";1;1;3;0;0;0;0;0;0;0;1;0;0;"D";"G";"K";"B";"B";"B";"A"
1;1;1;1;491,6;574,1;567,4;647,6;1;800;3106200;"Belo Horizonte";"MG";"";"";31;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"B";"C";"H";"A";"A";"B";"A"
1;1;1;1;554,7;605,8;593,9;692;1;560;3205309;"Vit<f3>ria";"ES";"";"";28;"F";1;1;0;0;0;0;0;0;0;0;1;0;0;"G";"G";"G";"B";"B";"B";"D"
1;1;1;1;587,1;703,6;687,9;702,4;1;680;3304557;"Rio de Janeiro";"RJ";"";"";25;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"E";"B";"A";"A";"A";"B";"A"
1;1;1;1;653,3;677,5;651,7;716,3;1;880;4109401;"Guarapuava";"PR";"";"";23;"F";1;1;3;0;0;0;0;0;0;0;1;1;0;"F";"F";"N";"E";"D";"B";"D"
1;1;1;1;473,2;659,3;572,8;699,3;1;940;3304557;"Rio de Janeiro";"RJ";"";"";18;"M";1;1;3;0;0;0;0;0;0;0;1;0;0;"E";"F";"D";"C";"A";"B";"D"
1;1;1;1;446,2;460,5;571,8;515,3;1;560;1200401;"Rio Branco";"AC";"";"";22;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"E";"F";"B";"A";"A";"A";"A"
1;1;1;1;625,1;683,8;742,3;713,6;1;760;2919207;"Lauro de Freitas";"BA";"";"";21;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"E";"N";"B";"C";"B";"D"
1;1;1;1;640,5;711,6;612,3;771;1;920;3131307;"Ipatinga";"MG";"";"";22;"F";1;1;1;0;0;0;0;0;0;1;1;0;0;"B";"D";"B";"B";"A";"B";"A"
1;1;1;1;510,8;594,1;479,6;575,8;1;500;3550308;"S<e3>o Paulo";"SP";"";"";33;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"A";"B";"B";"A"
1;1;1;1;664,2;710,9;630,5;759,7;1;820;2304400;"Fortaleza";"CE";"";"";16;"M";3;1;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"Q";"B";"E";"B";"D"
1;1;1;1;473,3;503,7;498,2;465,7;1;540;4311809;"Marau";"RS";"";"";20;"F";1;1;3;0;0;0;0;0;0;1;0;0;0;"E";"C";"E";"B";"A";"B";"A"
1;1;1;1;416,5;440,2;513,2;451,7;1;380;3550308;"S<e3>o Paulo";"SP";"";"";17;"F";2;1;3;1;0;0;0;0;0;0;0;0;0;"C";"C";"A";"A";"A";"A";"A"
1;1;1;1;553,9;595,9;524,2;671,1;1;380;2304400;"Fortaleza";"CE";"";"";26;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"F";"E";"C";"B";"A";"B";"A"
1;1;1;1;429,2;508,8;396,5;445,1;1;400;5103403;"Cuiab<e1>";"MT";"";"";20;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"E";"D";"J";"C";"B";"B";"D"
1;1;1;1;452,1;504,8;488,4;410,9;1;360;2507507;"Jo<e3>o Pessoa";"PB";"";"";37;"F";1;1;3;0;0;1;0;0;0;0;0;0;0;"F";"G";"K";"B";"C";"B";"D"
1;1;1;1;596,9;642;616,8;684,3;1;800;5208707;"Goi<e2>nia";"GO";"";"";19;"F";1;1;4;0;0;0;0;0;0;0;1;0;0;"D";"G";"M";"B";"A";"B";"B"
1;1;1;1;504;577,5;508,5;553,3;1;320;3300407;"Barra Mansa";"RJ";"";"";19;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"C";"D";"C";"B";"B";"B";"A"
1;1;1;1;382,9;464,9;438;479,7;1;360;4127106;"Tel<ea>maco Borba";"PR";"2";"1";18;"M";2;2;1;0;0;0;0;0;1;1;1;0;0;"F";"G";"H";"B";"B";"B";"A"
1;1;1;1;442,2;565,7;522,7;596,9;1;440;1302603;"Manaus";"AM";"";"";27;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"C";"C";"B";"B";"A";"B";"A"
1;1;1;1;435,9;492,1;382,7;382,5;1;340;3304557;"Rio de Janeiro";"RJ";"";"";19;"F";3;1;3;0;0;0;0;0;0;0;1;0;0;"G";"G";"O";"B";"B";"B";"D"
1;1;1;1;430,9;568,9;453,2;431,6;1;660;2914802;"Itabuna";"BA";"";"";37;"M";1;1;1;0;0;0;0;0;0;1;0;0;0;"E";"D";"G";"D";"B";"B";"A"
1;1;1;1;586,3;655,7;604,5;684,8;1;600;3550308;"S<e3>o Paulo";"SP";"";"";58;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"C";"B";"F";"B";"B";"B";"B"
1;1;1;1;410,5;540,6;456,9;489,6;1;360;5107909;"Sinop";"MT";"";"";32;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"B";"D";"C";"A";"A";"B";"A"
1;1;1;1;513,8;490,7;413,3;386,4;1;300;3106200;"Belo Horizonte";"MG";"";"";22;"M";1;1;3;0;0;0;0;0;0;0;1;0;0;"C";"C";"E";"B";"B";"B";"D"
1;1;1;1;399,8;517,1;431,8;425,4;1;300;2105302;"Imperatriz";"MA";"";"";23;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"C";"G";"B";"B";"A";"B";"A"
1;1;1;1;491,7;621;566,4;504;1;400;4305454;"Cidreira";"RS";"2";"1";17;"F";2;2;2;1;0;0;0;0;0;0;0;0;0;"C";"E";"G";"A";"B";"A";"A"
1;1;1;1;403,6;409,3;517,7;408;1;600;1302603;"Manaus";"AM";"";"";21;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"C";"F";"E";"A";"A";"A";"C"
1;1;1;1;581,8;573,7;511,2;454,5;1;460;4313904;"Panambi";"RS";"";"";24;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"B";"B";"E";"D";"B";"B";"A"
1;1;1;1;406,4;577,2;406,4;494,6;1;320;3550308;"S<e3>o Paulo";"SP";"";"";61;"F";1;1;4;0;0;0;0;0;1;0;0;0;0;"A";"A";"E";"A";"A";"B";"A"
1;1;1;1;514,6;510,3;422,6;393,3;1;400;5300108;"Bras<ed>lia";"DF";"";"";23;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"B";"A";"C";"B";"A";"B";"A"
1;1;1;1;710,5;714;716,3;767,7;1;860;5208707;"Goi<e2>nia";"GO";"";"";22;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"H";"G";"O";"C";"C";"B";"D"
1;1;1;1;580,2;625,8;580,6;750,2;1;560;3106200;"Belo Horizonte";"MG";"4";"1";20;"M";2;4;3;0;0;0;0;0;0;0;1;0;0;"G";"F";"N";"E";"C";"B";"D"
1;1;1;1;597,1;680,7;512;585,7;1;520;3304557;"Rio de Janeiro";"RJ";"";"";67;"M";1;1;1;0;1;0;0;0;0;0;0;0;0;"C";"A";"B";"C";"A";"A";"A"
1;1;1;1;490,9;514,7;489,6;499,7;1;540;2503209;"Cabedelo";"PB";"";"";16;"M";3;1;1;0;0;0;1;0;0;1;0;0;0;"F";"F";"D";"B";"B";"B";"A"
1;1;1;1;622,9;671,3;616,8;706;1;900;4314100;"Passo Fundo";"RS";"";"";20;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"F";"E";"L";"C";"C";"B";"D"
1;1;1;1;462;409,4;445,3;495;1;280;5212501;"Luzi<e2>nia";"GO";"";"";16;"M";3;1;3;0;0;0;0;0;0;0;1;0;0;"E";"E";"G";"B";"B";"B";"A"
1;1;1;1;474,6;525,2;402,2;403,2;1;580;1501402;"Bel<e9>m";"PA";"";"";22;"M";1;1;3;0;0;0;0;0;1;0;1;0;0;"E";"F";"D";"A";"A";"A";"C"
1;1;1;1;416,4;533,3;427,6;432,5;1;340;3113404;"Caratinga";"MG";"";"";27;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"G";"D";"B";"B";"B";"B"
1;1;1;1;395,1;599,5;522,6;437,4;1;400;3301702;"Duque de Caxias";"RJ";"";"";29;"M";1;1;1;0;0;0;0;0;0;0;0;0;1;"B";"C";"B";"A";"A";"A";"A"
1;1;1;1;398,8;411,8;413;406,4;1;260;1200401;"Rio Branco";"AC";"";"";24;"M";1;1;3;0;0;0;1;0;0;0;0;0;0;"A";"A";"B";"B";"A";"B";"A"
1;1;1;1;415;560,9;475,6;436,3;1;180;2408904;"Parelhas";"RN";"2";"1";18;"F";2;2;1;0;0;0;0;0;0;1;0;0;0;"C";"G";"K";"B";"A";"B";"A"
1;1;1;1;429;580,7;563;514,2;1;580;2112803;"Viana";"MA";"";"";24;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"D";"C";"B";"B";"B";"A"
1;1;1;1;415,2;580,6;531,8;503,7;1;360;4300406;"Alegrete";"RS";"2";"1";19;"F";2;2;1;0;0;0;0;0;0;0;1;0;0;"E";"G";"D";"B";"B";"B";"A"
1;1;1;1;473,5;462,4;597,6;524,2;1;740;3549904;"S<e3>o Jos<e9> dos Campos";"SP";"";"";17;"M";3;1;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"P";"D";"C";"B";"D"
