"IN_PRESENCA_CN";"IN_PRESENCA_CH";"IN_PRESENCA_LC";"IN_PRESENCA_MT";"NOTA_CN";"NOTA_CH";"NOTA_LC";"NOTA_MT";"IN_STATUS_REDACAO";"NU_NOTA_REDACAO";"COD_MUNICIPIO_RESIDENCIA";"NO_MUNICIPIO_RESIDENCIA";"UF_RESIDENCIA";"ID_DEPENDENCIA_ADM_ESC";"ID_LOCALIZACAO_ESC";"IDADE";"TP_SEXO";"ST_CONCLUSAO";"TP_ESCOLA";"TP_COR_RACA";"IN_BAIXA_VISAO";"IN_CEGUEIRA";"IN_SURDEZ";"IN_DEFICIENCIA_AUDITIVA";"IN_SURDO_CEGUEIRA";"IN_DEFICIENCIA_FISICA";"IN_DEFICIENCIA_MENTAL";"IN_DEFICIT_ATENCAO";"IN_DISLEXIA";"IN_AUTISMO";"Q001";"Q002";"Q003";"Q005";"Q010";"Q011";"Q017"
1;1;1;1;399,4;511,5;483,3;421,5;7;220;2111300;"SAO LUIS";"MA";"";"";56;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"A";"C";"A";"A";"A";"A"
1;1;1;1;578,6;644;496,6;536,9;7;380;2927408;"SALVADOR";"BA";"4";"1";18;"M";2;2;2;0;0;0;0;0;0;0;1;0;0;"E";"G";"F";"B";"A";"A";"A"
1;1;1;1;406,9;576,4;454,1;353;7;400;3549805;"SAO JOSE DO RIO PRETO";"SP";"";"";19;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"E";"G";"B";"A";"A";"B"
1;1;1;1;529,8;586,3;565,9;539;7;360;5201405;"APARECIDA DE GOIANIA";"GO";"";"";22;"M";3;0;3;0;0;0;0;0;1;0;0;0;0;"I";"C";"B";"C";"D";"D";"D"
1;1;1;1;488,1;556,8;532,7;384,9;7;483;3120904;"CURVELO";"MG";"";"";33;"F";1;1;2;0;0;0;1;0;0;0;0;0;0;"B";"B";"B";"C";"D";"D";"D"
1;1;1;1;423,9;497,7;439,1;548,8;7;260;2515302;"SAPE";"PB";"";"";31;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"C";"D";"D";"D"
1;1;1;1;429,9;407,8;466,3;360,2;7;440;3304557;"RIO DE JANEIRO";"RJ";"";"";21;"F";3;0;1;0;0;0;0;0;0;0;1;0;0;"H";"H";"K";"D";"B";"D";"A"
1;1;1;1;414,1;528,3;474,7;391,3;7;700;3205309;"VITORIA";"ES";"4";"1";18;"M";2;2;1;0;0;0;0;0;0;0;1;1;0;"F";"H";"Q";"A";"C";"B";"C"
1;1;1;1;343,8;393,4;383;521,7;7;267;2304103;"CRATEUS";"CE";"";"";28;"M";3;0;3;0;0;1;0;0;0;0;0;0;0;"D";"C";"B";"C";"A";"D";"A"
1;1;1;1;544,6;545,9;509,8;459,7;7;300;2211001;"TERESINA";"PI";"";"";48;"M";3;0;2;0;0;0;0;0;1;0;0;0;0;"A";"A";"E";"A";"A";"D";"A"
1;1;1;1;585,3;599,2;562,7;534,4;7;475;3304557;"RIO DE JANEIRO";"RJ";"4";"1";17;"M";2;2;1;0;0;0;0;0;0;0;0;1;0;"H";"G";"Q";"B";"C";"A";"B"
1;1;1;1;398,2;529,2;431,2;382,8;7;400;2507507;"JOAO PESSOA";"PB";"2";"1";18;"M";2;1;3;0;0;0;0;0;1;0;0;0;0;"B";"E";"C";"B";"A";"D";"A"
1;1;1;1;634,7;661,8;621,2;628;7;975;4204202;"CHAPECO";"SC";"";"";20;"F";1;2;1;0;0;0;1;0;0;0;0;0;0;"E";"E";"H";"A";"B";"C";"A"
1;1;1;1;415,1;515,9;437,8;368;7;350;2304400;"FORTALEZA";"CE";"";"";26;"M";1;2;3;0;0;0;0;0;0;1;1;1;0;"H";"G";"Q";"A";"C";"C";"B"
1;1;1;1;447,6;563,5;504,5;433,5;7;600;2111300;"SAO LUIS";"MA";"";"";25;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"C";"D";"B";"A";"D";"D";"D"
1;1;1;1;376,4;531;507,6;447,3;7;220;2507507;"JOAO PESSOA";"PB";"";"";23;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"E";"B";"D";"D";"D";"D"
1;1;1;1;496,9;491,1;424,3;359,8;7;560;3122900;"DONA EUSEBIA";"MG";"";"";44;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"H";"E";"C";"A";"D";"A";"A"
1;1;1;1;451,9;440,6;471,8;394,3;7;184;2304400;"FORTALEZA";"CE";"";"";32;"F";1;1;2;0;0;1;0;0;0;0;0;0;0;"A";"B";"B";"C";"D";"D";"D"
1;1;1;1;489,3;478,8;515,2;519,2;7;340;2930154;"SERRA DO RAMALHO";"BA";"";"";18;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"B";"A";"A";"C";"A"
1;1;1;1;479,5;625,1;597,5;479,8;7;560;1100205;"PORTO VELHO";"RO";"";"";24;"M";1;1;3;0;1;0;0;0;0;0;0;0;0;"H";"D";"D";"B";"A";"A";"A"
1;1;1;1;575;607,4;516,8;412,7;7;520;2905701;"CAMACARI";"BA";"";"";29;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"D";"E";"B";"C";"A";"D";"D"
1;1;1;1;406,3;412,9;391,7;394;7;360;2933604;"XIQUE-XIQUE";"BA";"";"";37;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"B";"B";"A";"A";"D";"A"
1;1;1;1;464,6;502,1;400,6;401,8;7;360;5103403;"CUIABA";"MT";"";"";48;"M";1;2;3;0;0;0;0;0;1;0;0;0;0;"I";"B";"C";"A";"D";"A";"D"
1;1;1;1;398,6;575,9;497,7;342,5;7;540;1100205;"PORTO VELHO";"RO";"";"";19;"F";4;0;1;1;0;0;0;0;0;0;0;0;0;"I";"I";"G";"D";"C";"D";"A"
1;1;1;1;525,3;609,4;543,2;614,9;7;440;3106705;"BETIM";"MG";"4";"1";17;"M";2;2;3;0;0;0;0;0;0;0;1;0;0;"E";"G";"M";"A";"C";"B";"A"
1;1;1;1;434,2;420,7;462,5;462;7;400;3303302;"NITEROI";"RJ";"";"";20;"F";1;2;1;1;0;0;0;0;0;0;0;0;0;"G";"H";"C";"B";"A";"A";"A"
1;1;1;1;456;577;546,1;457;7;500;3551009;"SAO VICENTE";"SP";"3";"1";54;"M";2;1;1;0;0;0;0;0;1;0;0;0;0;"D";"B";"B";"A";"A";"D";"B"
1;1;1;1;666,8;667,9;620,5;800;7;580;1302603;"MANAUS";"AM";"";"";17;"F";3;0;1;1;0;0;0;0;0;0;0;0;0;"F";"G";"N";"A";"B";"A";"A"
1;1;1;1;448,5;446,1;427,3;444,2;7;400;3300233;"ARMACAO DOS BUZIOS";"RJ";"";"";18;"F";3;0;1;0;0;0;0;0;0;0;1;0;0;"E";"E";"C";"C";"A";"A";"A"
1;1;1;1;505,2;586,8;462,9;421;7;420;3522208;"ITAPECERICA DA SERRA";"SP";"2";"1";17;"F";2;1;1;1;0;0;0;0;0;0;0;0;0;"D";"E";"H";"B";"A";"A";"D"
1;1;1;1;393,6;442,1;441,1;463,7;7;550;5201306;"ANICUNS";"GO";"2";"1";17;"M";2;1;1;0;0;0;0;0;0;0;0;1;0;"D";"F";"E";"C";"D";"B";"A"
1;1;1;1;465;483,9;498,2;375,2;7;360;1400100;"BOA VISTA";"RR";"";"";27;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"C";"B";"C";"D";"D";"D"
1;1;1;1;387,5;446,6;434,2;491,4;7;340;3551900;"SEVERINIA";"SP";"2";"1";18;"M";2;1;3;0;1;0;0;0;0;0;0;0;0;"B";"B";"C";"A";"D";"D";"A"
1;1;1;1;498,7;535,9;539;525,9;7;420;4106902;"CURITIBA";"PR";"";"";35;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"C";"B";"C";"A";"D";"A"
1;1;1;1;380,3;399,6;440,6;349,3;7;160;5300108;"BRASILIA";"DF";"2";"1";19;"F";2;1;1;0;0;0;0;0;1;0;0;0;0;"B";"E";"B";"A";"A";"A";"A"
1;1;1;1;519,8;551,8;487,3;471,5;7;220;2407104;"MACAIBA";"RN";"";"";29;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"C";"C";"E";"D";"A";"A";"A"
1;1;1;1;468,3;510,4;506,8;387,4;7;380;2930501;"SERRINHA";"BA";"";"";33;"F";1;1;5;1;0;0;0;0;0;0;0;0;0;"I";"B";"B";"A";"D";"A";"D"
1;1;1;1;462,6;564,7;518,6;463,6;7;420;2804805;"NOSSA SENHORA DO SOCORRO";"SE";"";"";20;"F";1;1;2;1;0;0;0;0;0;0;0;0;0;"B";"B";"B";"A";"A";"D";"A"
1;1;1;1;379,9;547,3;457,1;398,2;7;340;2905305;"CAFARNAUM";"BA";"";"";23;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"G";"B";"A";"D";"D";"D"
1;1;1;1;503,3;392,8;396,7;486,9;7;600;3300209;"ARARUAMA";"RJ";"";"";33;"F";1;1;1;1;0;0;0;0;1;0;0;0;0;"B";"B";"G";"D";"A";"D";"A"
1;1;1;1;372,2;565;466,2;447,5;7;460;3205002;"SERRA";"ES";"";"";22;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"A";"B";"C";"C";"A";"D";"A"
1;1;1;1;486,6;591,1;540,2;452,5;7;400;3205200;"VILA VELHA";"ES";"";"";42;"F";1;1;1;0;1;0;0;0;0;0;0;0;0;"B";"B";"E";"D";"A";"D";"A"
1;1;1;1;512,2;502,5;509,4;417,6;7;340;4216602;"SAO JOSE";"SC";"";"";20;"F";1;2;1;0;0;0;0;0;1;0;0;0;0;"C";"C";"B";"A";"D";"D";"D"
1;1;1;1;572,4;625,9;539,6;492,7;7;480;2613909;"SERRA TALHADA";"PE";"";"";34;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"E";"E";"C";"C";"A";"A";"A"
1;1;1;1;465,7;538,3;406,5;335,2;7;480;5300108;"BRASILIA";"DF";"2";"1";43;"M";2;1;3;1;0;0;0;0;1;0;1;0;0;"B";"C";"E";"A";"C";"C";"C"
1;1;1;1;462,9;430,9;392,6;535,1;7;400;4118006;"PARAISO DO NORTE";"PR";"";"";25;"M";3;0;4;0;0;0;0;0;1;0;0;0;0;"F";"I";"D";"C";"D";"A";"A"
1;1;1;1;470,5;590,5;539,9;439,6;7;560;2504157;"CASSERENGUE";"PB";"";"";19;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"D";"D";"D"
1;1;1;1;439;506,3;483,9;406,5;7;380;3127701;"GOVERNADOR VALADARES";"MG";"2";"1";19;"M";2;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"A";"D";"A"
1;1;1;1;487;450,5;486,6;494,3;7;280;4322707;"VERA CRUZ";"RS";"";"";21;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"D";"B";"E";"A";"D";"A";"D"
1;1;1;1;504,7;626,6;600,4;488,7;7;620;3531803;"MONTE MOR";"SP";"";"";29;"M";4;0;1;0;1;0;0;0;0;0;0;0;0;"C";"C";"E";"B";"A";"A";"A"
1;1;1;1;387,1;493,9;452,9;564,2;7;400;1721000;"PALMAS";"TO";"";"";26;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"E";"B";"F";"C";"D";"D";"A"
1;1;1;1;351,5;504,7;465,5;516,8;7;750;3302700;"MARICA";"RJ";"";"";37;"M";1;1;1;0;0;0;1;0;0;0;0;0;0;"E";"E";"D";"A";"D";"A";"A"
1;1;1;1;361,9;436,6;444,3;430;7;420;2211001;"TERESINA";"PI";"";"";39;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"D";"D";"D"
1;1;1;1;635,6;687,4;611;706,9;7;620;2304400;"FORTALEZA";"CE";"";"";17;"F";3;0;3;0;0;0;0;0;0;0;1;0;0;"H";"H";"Q";"A";"B";"B";"B"
1;1;1;1;415,6;412,8;483;335,4;7;440;3509502;"CAMPINAS";"SP";"";"";37;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"B";"B";"F";"B";"A";"D";"A"
1;1;1;1;498,3;524,7;479,3;491,6;7;240;4204202;"CHAPECO";"SC";"";"";19;"M";4;0;1;1;0;0;0;0;0;0;0;0;0;"C";"C";"D";"C";"C";"B";"A"
1;1;1;1;431,4;524,3;366;460,7;7;200;2611606;"RECIFE";"PE";"";"";54;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"A";"A";"C";"A";"A";"A";"A"
1;1;1;1;432,5;395,9;368,2;399,1;7;480;2307650;"MARACANAU";"CE";"";"";21;"M";3;0;3;0;0;0;0;0;1;0;0;0;0;"I";"I";"B";"A";"D";"A";"D"
1;1;1;1;437,4;467,6;426,8;331,3;7;284;2402006;"CAICO";"RN";"2";"1";21;"F";2;1;1;0;0;0;1;0;0;0;0;0;0;"B";"B";"B";"A";"D";"D";"D"
1;1;1;1;469,6;439,5;484,4;342,9;7;500;5208707;"GOIANIA";"GO";"2";"1";24;"M";2;1;0;1;0;0;0;0;0;0;0;0;0;"E";"E";"E";"B";"A";"D";"D"
1;1;1;1;465,7;556,3;518,7;425,2;7;320;2507507;"JOAO PESSOA";"PB";"";"";43;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"C";"B";"E";"A";"D";"A"
1;1;1;1;448,7;555,4;465,8;382,6;7;420;3304557;"RIO DE JANEIRO";"RJ";"2";"1";19;"M";3;0;3;0;0;0;0;0;1;0;0;0;0;"D";"E";"B";"A";"A";"D";"D"
1;1;1;1;558,6;609;561,7;798,5;7;560;3205002;"SERRA";"ES";"";"";22;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"C";"D";"C";"D";"A";"D";"A"
1;1;1;1;436,1;408,4;433,7;455,1;7;260;5002704;"CAMPO GRANDE";"MS";"";"";17;"M";3;0;1;0;0;0;0;0;1;0;0;0;0;"E";"D";"C";"A";"A";"A";"A"
1;1;1;1;395,6;475,3;390,6;346,8;7;200;1100205;"PORTO VELHO";"RO";"";"";28;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"C";"C";"C";"A";"D";"D";"D"
1;1;1;1;391,2;441,9;368,7;539,3;7;609;1100023;"ARIQUEMES";"RO";"";"";18;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"B";"E";"C";"A";"A";"D";"A"
1;1;1;1;376,5;496,6;465;428,6;7;500;2100055;"ACAILANDIA";"MA";"2";"1";17;"M";2;1;3;1;0;0;0;0;0;0;0;0;0;"B";"D";"B";"A";"A";"D";"A"
1;1;1;1;354,4;393,4;366,2;395,9;7;433;2800308;"ARACAJU";"SE";"";"";31;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"B";"B";"B";"A";"A";"D";"A"
1;1;1;1;455,6;603;548,9;345,7;7;660;1500107;"ABAETETUBA";"PA";"";"";21;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"D";"D";"C";"C";"A";"D";"A"
1;1;1;1;494,1;549,3;488,3;538,6;7;400;3305505;"SAQUAREMA";"RJ";"";"";26;"M";1;1;3;0;1;0;0;0;0;0;0;0;0;"E";"E";"D";"A";"A";"D";"A"
1;1;1;1;441,1;548,3;476,7;449;7;260;1600600;"SANTANA";"AP";"";"";39;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"G";"D";"A";"A";"D";"A"
1;1;1;1;414,5;502,9;440;470,6;7;240;2905305;"CAFARNAUM";"BA";"";"";22;"M";1;1;2;1;0;0;0;0;0;0;0;0;0;"A";"B";"B";"A";"D";"D";"D"
1;1;1;1;674,7;713,8;573,4;613,5;7;840;3106200;"BELO HORIZONTE";"MG";"";"";22;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"E";"F";"C";"D";"D";"D";"D"
1;1;1;1;425,3;518,3;475,2;427,7;7;320;3300704;"CABO FRIO";"RJ";"";"";74;"M";4;0;0;1;0;0;0;0;0;0;0;0;0;"D";"I";"G";"B";"A";"D";"A"
1;1;1;1;487,7;594,3;545,5;503,7;7;450;4313508;"OSORIO";"RS";"1";"1";18;"M";2;1;1;0;0;0;1;0;0;0;0;0;0;"I";"G";"H";"A";"A";"A";"A"
1;1;1;1;670,4;722,4;641,7;779,4;7;700;2800308;"ARACAJU";"SE";"4";"1";17;"F";2;2;1;0;0;0;0;0;1;0;0;0;0;"F";"H";"O";"A";"C";"B";"A"
1;1;1;1;467,6;408,9;468,6;452,6;7;566;5205109;"CATALAO";"GO";"2";"1";19;"M";2;1;1;0;0;0;1;0;0;0;0;0;0;"E";"H";"F";"C";"B";"B";"A"
1;1;1;1;634,8;604;480,9;659,5;7;420;3106200;"BELO HORIZONTE";"MG";"";"";19;"F";1;2;4;0;0;0;0;0;0;1;0;0;0;"C";"E";"C";"A";"A";"A";"A"
1;1;1;1;530,9;551,9;515;414,1;7;400;2927408;"SALVADOR";"BA";"";"";17;"F";3;0;3;0;0;0;0;0;1;0;0;0;0;"E";"I";"A";"A";"D";"D";"D"
1;1;1;1;434,9;430;402,8;465,6;7;360;2203701;"ESPERANTINA";"PI";"";"";26;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"C";"D";"A";"A";"A";"A"
1;1;1;1;487,4;535;520,5;459,3;7;320;2927408;"SALVADOR";"BA";"";"";42;"F";1;1;2;1;0;0;0;0;0;0;0;0;0;"A";"B";"C";"A";"A";"D";"A"
1;1;1;1;587,9;610,5;527,6;745,8;7;480;3513801;"DIADEMA";"SP";"";"";31;"M";1;1;1;0;1;0;0;0;0;0;0;0;0;"C";"E";"G";"A";"A";"A";"A"
1;1;1;1;402;549,5;496,5;487,9;7;400;3550902;"SAO SIMAO";"SP";"";"";27;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"B";"A";"A";"A"
1;1;1;1;433,4;561,8;460,9;584,3;7;300;3302007;"ITAGUAI";"RJ";"";"";26;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"B";"E";"A";"A";"D";"A"
1;1;1;1;362,1;468,6;384;462,4;7;440;5107958;"TANGARA DA SERRA";"MT";"2";"1";21;"M";2;1;3;0;0;0;0;0;0;1;1;0;0;"B";"F";"E";"B";"A";"D";"A"
1;1;1;1;528,4;594,2;548,9;455,8;7;580;2101202;"BACABAL";"MA";"";"";25;"F";1;2;3;0;0;0;0;0;1;0;0;0;0;"E";"H";"G";"A";"A";"A";"A"
1;1;1;1;429,2;421;392,1;326,6;7;220;2109908;"SANTA INES";"MA";"";"";18;"F";3;0;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"D";"D";"D"
1;1;1;1;627,3;613,9;623,2;566,3;7;600;3543907;"RIO CLARO";"SP";"4";"1";17;"M";2;2;1;0;0;0;0;0;1;0;0;0;0;"H";"G";"Q";"A";"B";"A";"A"
1;1;1;1;503,1;573,4;555,2;593,1;7;740;3205101;"VIANA";"ES";"";"";19;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"G";"F";"A";"B";"A";"A"
1;1;1;1;551,9;551,6;449,7;548,4;7;340;2708600;"SAO MIGUEL DOS CAMPOS";"AL";"";"";39;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"F";"A";"A";"A";"D"
1;1;1;1;559,1;656;635,2;625,1;7;780;3303302;"NITEROI";"RJ";"";"";16;"M";3;0;1;1;0;0;0;0;0;0;0;0;0;"G";"H";"P";"A";"C";"B";"A"
1;1;1;1;487,7;404,4;414;465,3;7;480;3167202;"SETE LAGOAS";"MG";"";"";43;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"B";"C";"D";"A";"D";"A"
1;1;1;1;479,9;548,7;486,8;472;7;400;1600303;"MACAPA";"AP";"";"";25;"M";4;0;3;1;0;0;0;0;0;0;0;0;0;"I";"I";"D";"A";"D";"D";"D"
1;1;1;1;445;481;459,2;334,7;7;580;1508308;"VISEU";"PA";"";"";17;"M";3;0;3;0;0;0;0;0;1;0;0;0;0;"I";"I";"B";"D";"A";"D";"D"
1;1;1;1;401,6;532,6;484,4;370,5;7;400;1302603;"MANAUS";"AM";"";"";33;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"A";"D";"D"
1;1;1;1;479;589,5;603,6;557,1;7;520;3150158;"PIEDADE DE CARATINGA";"MG";"4";"1";17;"F";2;2;3;0;0;0;0;0;1;0;0;0;0;"C";"E";"J";"A";"B";"C";"B"
1;1;1;1;496,7;485,9;401,6;351;7;240;3304557;"RIO DE JANEIRO";"RJ";"";"";17;"M";3;0;3;0;0;0;0;0;1;0;0;0;0;"C";"E";"C";"A";"A";"B";"D"
1;1;1;1;412,4;389;393,8;400,8;7;220;3550308;"SAO PAULO";"SP";"2";"1";19;"F";2;1;3;0;0;0;0;0;1;0;0;0;0;"I";"A";"C";"A";"A";"A";"A"
1;1;1;1;592,7;610,3;482;524,1;7;540;2604106;"CARUARU";"PE";"";"";50;"M";1;1;1;0;1;0;0;0;0;0;0;0;0;"B";"B";"C";"A";"D";"D";"D"
1;1;1;1;457,8;538;502,8;378,3;7;360;4304705;"CARAZINHO";"RS";"";"";46;"F";4;0;1;1;0;0;0;0;0;0;0;0;0;"B";"B";"G";"A";"B";"B";"A"
1;1;1;1;468,1;577,3;536,5;486,6;7;420;2304103;"CRATEUS";"CE";"";"";20;"M";1;1;2;1;0;0;0;0;0;0;0;0;0;"B";"B";"C";"C";"D";"A";"D"
1;1;1;1;514,2;617,6;576;467,7;7;500;2207009;"OEIRAS";"PI";"";"";20;"M";3;0;1;0;0;0;0;0;1;0;0;0;0;"A";"B";"B";"A";"D";"D";"D"
1;1;1;1;599;637,7;518,5;548,1;7;300;4303509;"CAMAQUA";"RS";"";"";40;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"B";"B";"E";"D";"A";"A";"A"
1;1;1;1;540,9;494,8;488,1;489;7;500;3526902;"LIMEIRA";"SP";"";"";16;"M";3;0;3;0;0;0;0;0;0;0;1;0;0;"H";"G";"H";"C";"A";"B";"B"
1;1;1;1;364,3;448,1;351;327,3;7;440;1302603;"MANAUS";"AM";"2";"1";22;"F";2;1;1;0;0;0;0;0;0;1;0;0;0;"E";"E";"C";"A";"D";"D";"D"
1;1;1;1;429,4;572,4;480,7;373,6;7;380;2504009;"CAMPINA GRANDE";"PB";"";"";46;"M";4;0;1;1;0;0;0;0;0;0;0;0;0;"B";"B";"O";"A";"B";"A";"B"
1;1;1;1;518,5;562,9;534,2;411,7;7;460;5212501;"LUZIANIA";"GO";"";"";18;"M";1;2;3;0;0;0;0;0;0;0;1;0;0;"E";"E";"H";"A";"A";"A";"A"
1;1;1;1;508,7;548,7;576,9;611;7;975;5201108;"ANAPOLIS";"GO";"";"";17;"F";3;0;1;0;0;0;1;0;0;0;0;0;0;"F";"H";"I";"D";"A";"A";"A"
1;1;1;1;473,8;628,3;592,3;574,5;7;460;3302700;"MARICA";"RJ";"2";"1";19;"M";2;1;1;0;0;0;0;0;1;0;0;0;0;"G";"E";"D";"C";"C";"D";"A"
1;1;1;1;410,3;446,3;522,5;499,5;7;420;2103604;"COROATA";"MA";"2";"1";18;"F";2;1;1;1;0;0;0;0;0;0;0;0;0;"I";"C";"B";"A";"D";"D";"A"
1;1;1;1;455,8;410,7;373,6;512,2;7;380;2408102;"NATAL";"RN";"";"";22;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"E";"B";"B";"A";"A"
1;1;1;1;443,5;580,5;504,2;499,8;7;340;3550308;"SAO PAULO";"SP";"";"";44;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"G";"E";"A";"A";"A"
1;1;1;1;605,7;678,9;585,3;691,8;7;680;3304557;"RIO DE JANEIRO";"RJ";"";"";18;"M";3;0;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"N";"A";"C";"A";"B"
1;1;1;1;456,1;614,5;580,1;380,1;7;592;2610707;"PAULISTA";"PE";"";"";29;"M";1;1;1;0;0;1;0;0;0;0;0;0;0;"B";"D";"H";"D";"A";"A";"A"
1;1;1;1;414;518,9;458,3;334,2;7;350;3304904;"SAO GONCALO";"RJ";"";"";21;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"C";"E";"C";"A";"A";"D";"D"
1;1;1;1;442,9;525,5;362,8;433,1;7;280;2110609;"SAO BERNARDO";"MA";"";"";20;"M";3;0;3;0;0;0;0;0;1;0;0;0;0;"F";"C";"B";"D";"D";"D";"D"
1;1;1;1;517,8;559,2;496,6;429,9;7;450;4109807;"IBIPORA";"PR";"2";"1";19;"M";2;1;3;0;0;0;0;0;0;0;0;1;0;"E";"E";"E";"C";"D";"A";"D"
1;1;1;1;536,2;623,2;585;667,4;7;580;3106200;"BELO HORIZONTE";"MG";"";"";20;"F";1;2;3;0;0;0;0;0;0;0;1;0;0;"E";"E";"O";"A";"C";"B";"B"
1;1;1;1;478,4;429;342,5;393,4;7;350;2606200;"GOIANA";"PE";"4";"1";17;"M";2;2;3;1;0;0;0;0;0;0;1;1;0;"D";"D";"C";"D";"A";"D";"A"
1;1;1;1;696,2;709,8;596,9;827,1;7;840;3304557;"RIO DE JANEIRO";"RJ";"";"";22;"M";1;1;2;0;0;0;0;0;0;0;1;0;0;"F";"G";"K";"A";"A";"A";"A"
1;1;1;1;639,3;653,3;613,7;653,4;7;780;3106200;"BELO HORIZONTE";"MG";"";"";20;"F";1;2;1;0;0;0;0;0;0;0;1;0;0;"H";"H";"Q";"A";"A";"D";"A"
1;1;1;1;481,9;588,1;543,6;582,7;7;460;3143302;"MONTES CLAROS";"MG";"";"";30;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"E";"C";"C";"D";"A";"A"
1;1;1;1;423,1;567,3;513,4;535,1;7;340;1501402;"BELEM";"PA";"2";"1";23;"M";2;1;3;0;0;0;0;0;1;0;0;0;0;"I";"E";"C";"A";"A";"D";"A"
1;1;1;1;514,8;546;568,6;460,3;7;720;2112209;"TIMON";"MA";"";"";24;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"D";"F";"A";"A";"D";"C"
1;1;1;1;453,2;514,3;381,2;350,5;7;360;3301900;"ITABORAI";"RJ";"";"";28;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"F";"D";"E";"D";"A";"A"
1;1;1;1;395,4;341,1;446,1;380,4;7;120;3509502;"CAMPINAS";"SP";"4";"1";20;"F";2;2;1;0;0;0;0;0;0;1;0;0;0;"H";"H";"Q";"A";"C";"C";"A"
1;1;1;1;538,3;522,6;489,8;529;7;460;3304557;"RIO DE JANEIRO";"RJ";"4";"1";19;"M";2;2;1;1;0;0;0;0;0;0;1;0;0;"G";"E";"G";"A";"B";"D";"A"
1;1;1;1;524,3;548,3;545;490,6;7;560;3106200;"BELO HORIZONTE";"MG";"";"";20;"F";1;2;3;0;0;0;0;0;0;0;1;0;0;"G";"E";"K";"A";"A";"A";"B"
1;1;1;1;404,3;436,6;458,3;342,2;7;880;2611903;"RIO FORMOSO";"PE";"";"";26;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"G";"D";"A";"A";"D"
1;1;1;1;415,2;513,6;409,6;432,9;7;280;2404002;"FRUTUOSO GOMES";"RN";"";"";44;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"D";"A";"A";"A";"A"
1;1;1;1;430;542,4;379;395,1;7;480;3143302;"MONTES CLAROS";"MG";"";"";52;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"A";"A";"C";"D";"A";"D";"A"
1;1;1;1;509,2;360,4;399,2;351,6;7;259;5208707;"GOIANIA";"GO";"";"";20;"M";3;0;3;0;0;1;0;0;0;0;0;0;0;"I";"C";"D";"A";"A";"A";"D"
